User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,others,Action,Adventure,Board,Books,Business,Card,Casino,Casual,Education,Entertainment,Family,Finance,Food & Drink,Games,Health & Fitness,Lifestyle,Music,News,Productivity,Puzzle,Racing,Reference,Role Playing,Simulation,Social Networking,Sports,Strategy,Travel,Trivia,Utilities,Word,Medical,Navigation,Photo & Video,Shopping,Original Release Year,Original Release Month,Original Release Day,Current Version Release Year,Current Version Release Month,Current Version Release Day
1.9784128776213148e-06,0.0,0.99,1.0003832886163282,1,1,0.00380268475935077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,8,27,2018,10,8
0.00011243979854481138,0.0,3.29,0.3714066692219241,3,5,0.02408818649644273,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,12,10,2019,3,8
0.00019091684269045687,0.01421530109293521,0.99,0.8156381755461862,1,1,0.039227535569881844,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,4,1,2012,8,27
2.308148357224867e-06,0.0,4.390000000000001,1.0003832886163282,4,2,0.007909073014103806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2016,1,28,2018,8,6
1.7475980418988278e-05,0.0,0.99,0.298198543503258,1,1,0.009989493086143912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,7,30,2015,7,30
8.573122469692364e-06,0.0,0.99,0.7592947489459563,1,6,0.010798602145864596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,12,10,2018,11,25
5.275767673656839e-06,0.0,0.99,1.0003832886163282,1,1,0.0026300518187697963,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,7,30,2014,7,31
4.286561234846182e-06,0.028502035859704265,0.99,1.0003832886163282,3,1,0.009964951389545748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2017,5,19,2019,2,6
7.583916030881706e-06,0.0,1.99,0.3756228440015332,1,1,0.002892852486508458,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,7,2,2015,7,23
6.264974112467496e-06,0.0,0.99,0.7010348792640858,2,1,0.004272792411678652,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,12,15,2012,12,15
1.6486773980177622e-06,0.0,2.99,1.0003832886163282,1,1,0.023642601317582335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,3,13,2018,5,21
3.627090275639077e-06,0.0,12.99,1.0003832886163282,1,1,0.15658420486181235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,11,6,2015,8,28
8.24338699008881e-06,0.021358668476319738,0.99,1.0003832886163282,3,1,0.01132829376410828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016,4,23,2016,5,18
7.847704414564549e-05,0.0,16.132857142857144,1.0003832886163282,1,1,0.15919406090942326,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,9,28,2018,6,8
4.286561234846182e-06,0.0,0.99,0.22422384055193562,3,1,0.00029440998549866936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,1,25,2011,12,23
2.7697780286698406e-05,0.0,8.101111111111111,1.0003832886163282,3,1,0.006685567181616224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,5,31,2015,1,5
3.2973547960355245e-06,0.0,0.99,1.0003832886163282,1,1,0.005213576671072242,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,6,5,2016,7,11
4.286561234846182e-06,0.0,22.99,1.0003832886163282,2,9,0.05928762612770374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2017,4,1,2017,9,20
5.242794125696484e-05,0.0,31.156666666666666,1.0003832886163282,1,1,0.015294334191440571,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,9,4,2017,6,6
3.2973547960355245e-06,0.0,0.99,1.0003832886163282,1,1,0.013674582215961817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,4,11,2017,7,3
1.220021274533144e-05,0.0,10.74,1.0003832886163282,1,1,0.29568960889227475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,1,21,2015,3,5
0.0003162163249398068,0.0,14.99,1.0003832886163282,1,1,0.0072282965761776815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017,12,13,2019,7,27
2.967619316431972e-06,0.0,19.99,1.0003832886163282,1,2,0.01189045200180995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,7,8,2013,8,28
0.011410826007160535,0.0,33.589999999999996,0.7316979685703334,1,12,0.03819812818434904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2015,8,26,2019,7,19
3.2973547960355245e-06,0.007071933709550682,0.99,1.0003832886163282,1,1,0.011980949508015676,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,8,24,2019,3,28
0.0001602514430873265,0.0,7.99,1.0003832886163282,3,1,0.07074757586835424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2009,11,25,2019,7,30
0.00023213377764090093,0.0,0.99,1.0003832886163282,2,1,0.00010333106796643923,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,6,11,2009,6,11
0.00012991577896379966,0.0,8.89,1.0003832886163282,1,1,0.055439948257923005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017,12,8,2019,8,3
3.2973547960355245e-06,0.007071933709550682,0.99,1.0003832886163282,1,1,0.011256458173024075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,5,10,2017,8,24
1.6486773980177622e-06,0.0,0.99,1.0003832886163282,1,1,0.0051302371597076474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,7,15,2013,7,26
0.0028822178272146517,0.0,16.656666666666666,0.0939057110003833,4,1,0.003978785862273149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2011,11,29,2013,4,2
4.7811644542515104e-05,0.03564540324308879,1.99,0.6776542736680721,2,6,0.044533976189441445,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,6,22,2016,5,5
0.00013749969499468137,0.0,6.99,0.09888846301264853,1,1,0.013177612859849017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,11,17,2018,6,29
3.9568257552426295e-06,0.03564540324308879,0.99,0.3725565350709084,1,1,0.0823793174851919,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,3,5,2018,2,28
3.627090275639077e-06,0.0,0.99,1.0003832886163282,1,1,0.003936641519949076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,12,12,2017,3,21
2.7368044807094852e-05,0.0,0.99,1.0003832886163282,1,1,0.00994398869036815,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,3,26,2017,3,26
4.550349618529024e-05,0.0,22.79,1.0003832886163282,2,25,0.012857548233381309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,8,30,2018,6,22
4.055746399123695e-05,0.028502035859704265,0.99,0.6147949405902645,1,1,0.009223843280815807,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,11,18,2018,10,12
4.286561234846182e-05,0.0,0.99,0.8095055576849367,3,1,0.003109637473125564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,5,27,2016,5,27
7.254180551278154e-06,0.0,28.99,1.0003832886163282,1,1,0.08010895490718893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2018,4,22,2019,6,25
0.00010056932127908349,0.0,44.156666666666666,0.28286699885013417,1,1,0.04876179471382081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016,1,18,2019,2,20
5.935238632863944e-06,0.01421530109293521,0.99,0.5519356075124568,1,1,0.0017713480805069905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,12,21,2017,11,13
1.8465186857798935e-05,0.01421530109293521,0.99,1.0003832886163282,2,3,0.023542133747133608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2011,6,14,2017,9,27
0.0019718181680292435,0.0,2.49,1.0003832886163282,3,10,0.004193562406211095,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,3,12,2017,12,21
4.9460321940532864e-05,0.0,3.79,0.9900344959754696,2,5,0.025162908293303952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,6,27,2016,7,12
3.2314077001148136e-05,0.007071933709550682,1.49,1.0003832886163282,1,2,0.012381285933773209,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,3,30,2019,4,5
1.9784128776213145e-05,0.0,0.99,1.0003832886163282,1,1,0.016181158623722106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,2,13,2015,2,13
6.264974112467496e-06,0.0,7.99,1.0003832886163282,1,1,0.009126954707787642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016,11,2,2016,11,10
7.583916030881706e-06,0.0,0.99,0.8129551552318897,1,1,0.004463521068790887,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2012,7,9,2014,11,5
5.275767673656839e-06,0.0,0.99,0.6757378305864316,1,2,0.006323577156793321,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,11,28,2013,11,7
1.0881270826917231e-05,0.0,0.99,1.0003832886163282,2,1,0.01402532396317723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,10,24,2017,11,16
2.8027515766301956e-05,0.0,0.99,0.1395170563434266,3,31,0.021762349458420996,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,9,29,2017,9,29
1.6486773980177622e-06,0.0,0.99,1.0003832886163282,3,1,0.022470735305020056,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,6,29,2017,6,29
0.00022422012613041565,0.0,0.99,1.0003832886163282,1,3,0.0011186923365995945,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,8,6,2014,5,13
6.264974112467496e-06,0.0,0.99,1.0003832886163282,1,1,0.005730997441016844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,4,11,2016,3,2
1.9784128776213148e-06,0.0,0.99,0.13836719049444232,1,1,0.011171604777705913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,8,13,2012,9,20
1.6486773980177622e-06,0.04278877062647332,0.99,0.48217707934074355,3,1,0.04797339271060482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017,6,6,2017,6,6
5.605503153260391e-06,0.0,0.99,0.35415868148715984,1,3,0.007907283515393524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2012,7,5,2015,11,30
2.6378838368284194e-06,0.0,2.49,0.27021847451130704,2,1,0.044740279826469755,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,5,22,2017,5,22
0.00014541334650516663,0.0,4.99,0.5419701034879264,1,1,0.042673920101439014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,4,11,2017,7,10
6.693630235952114e-05,0.0,0.99,0.5937140666922193,1,1,0.003986055451132625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2010,10,21,2012,12,19
1.6486773980177622e-06,0.021358668476319738,0.99,1.0003832886163282,3,5,0.018777721252342325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,11,16,2018,5,22
9.232593428899467e-06,0.0,4.79,0.27021847451130704,1,1,0.04748843856011821,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,7,11,2017,7,12
7.254180551278154e-06,0.0,0.99,0.04177845917976236,1,8,0.019981031313671002,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,10,23,2013,10,23
0.0005839615343778914,0.0,0.99,0.5228056726715217,3,24,0.010830813122649685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,8,15,2017,7,26
0.0007151962552601052,0.021358668476319738,0.99,0.3261786124952089,1,5,0.12727196034470858,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,6,16,2017,9,13
2.835725124590551e-05,0.0,30.99,0.5178229206592564,3,2,0.03709196233872143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,1,28,2017,6,12
0.00024103663559019682,0.0,18.99,1.0003832886163282,2,1,0.061274225338790456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017,10,10,2019,1,29
5.935238632863944e-06,0.0,1.99,0.1165197393637409,2,1,0.015226077597776931,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,1,7,2017,9,15
1.8135451378195385e-05,0.0,0.99,0.6872364890762744,1,11,0.03792806267112082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2012,10,9,2013,4,9
7.386074743119574e-05,0.028502035859704265,0.99,0.8156381755461862,1,8,0.10517676412617499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,10,25,2017,10,25
0.0015909736890871405,0.0,1.1328571428571428,0.7531621310847068,2,1,0.005032269095549005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,9,8,2012,8,23
0.14500975027813187,0.0,29.323333333333334,1.0003832886163282,3,9,0.07028205056100785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2016,7,7,2019,8,2
4.946032194053286e-06,0.0,3.1566666666666667,0.12035262552702185,2,1,0.0087171595031329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,8,27,2015,10,19
0.000352157492216594,0.0,2.99,0.22077424300498275,1,1,0.010780451516088871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,10,27,2018,7,14
2.967619316431972e-06,0.028502035859704265,6.09,1.0003832886163282,1,1,0.009620856351825672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017,7,21,2017,7,21
8.73799020949414e-05,0.0,1.49,1.0003832886163282,3,1,0.010614283778705477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,4,28,2018,4,27
2.967619316431972e-06,0.0,1.99,0.8137217324645458,1,1,0.005227381375408709,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,10,5,2014,10,5
1.4178625622952755e-05,0.0,0.99,0.08432349559218091,1,1,0.010316241869764119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,4,24,2012,10,11
5.605503153260391e-06,0.0,0.99,1.0003832886163282,1,1,0.008011841368608613,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,7,6,2014,12,8
8.573122469692364e-06,0.0,0.99,1.0003832886163282,1,1,0.0039154231780985805,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,3,22,2018,11,5
3.4292489878769456e-05,0.0,11.19,0.22997316979685703,1,1,0.07113615273115849,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,12,5,2019,7,9
1.6486773980177622e-06,0.0,15.989999999999998,0.3303947872748179,1,1,0.0178591971286215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015,1,31,2015,1,31
0.4211035323242988,0.0,7.79,0.7937907244154848,1,15,0.03622635624829039,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,3,2,2019,8,1
0.0005028466063954174,0.0,36.56142857142857,1.0003832886163282,3,2,0.010410280925733248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2014,4,25,2018,10,12
1.5827303020970518e-05,0.0,17.79,0.8129551552318897,2,1,0.01280156248801675,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,9,19,2016,11,30
3.627090275639077e-06,0.0,8.323333333333334,1.0003832886163282,1,1,0.05224952770016182,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,4,11,2019,1,22
8.012572154366325e-05,0.0,0.99,1.0003832886163282,3,1,0.02569720147965979,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,2,20,2015,8,5
2.967619316431972e-06,0.0,0.99,1.0003832886163282,3,1,0.0052726301285115715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,11,17,2017,8,22
0.0009697520455140478,0.0,7.99,0.3254120352625527,1,15,0.06661792413036753,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,10,26,2018,8,30
2.3081483572248672e-05,0.0,0.99,1.0003832886163282,1,1,0.05853194638661864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,5,29,2017,5,29
6.594709592071049e-06,0.0,0.99,0.6711383671904945,1,4,0.010453740180125827,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,8,22,2018,2,13
0.002761864377159355,0.0,0.99,0.10157148332694518,1,1,0.00016846852143947275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,7,11,2017,9,5
0.0005219712642124235,0.0,4.390000000000001,1.0003832886163282,3,1,0.011703832850594753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,10,25,2017,1,13
3.9568257552426295e-06,0.0,0.99,1.0003832886163282,3,1,0.00909090909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,9,22,2017,2,17
6.693630235952114e-05,0.01421530109293521,0.99,1.0003832886163282,1,3,0.002058690444843815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,3,17,2019,5,16
3.9568257552426295e-06,0.0,0.99,1.0003832886163282,1,1,0.025371001429042542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,3,20,2014,3,20
4.946032194053286e-06,0.0,0.99,1.0003832886163282,1,10,0.0009653067328610761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,4,6,2014,10,5
0.002269239570631648,0.0,10.59,0.8623993867382139,1,5,0.1490826262683072,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,11,15,2019,6,5
0.0009074320398689763,0.0,6.09,0.770026830203143,1,1,0.06301080601578338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015,12,26,2019,7,10
4.220614138925471e-05,0.0,1.99,1.0003832886163282,1,1,0.0055438670044558516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,1,3,2017,1,31
2.835725124590551e-05,0.028502035859704265,0.99,0.0034495975469528554,1,1,0.04324170247794443,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,5,6,2016,4,19
3.627090275639077e-06,0.0,1.99,1.0003832886163282,1,1,0.000386787364093964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,3,17,2019,5,27
0.0009836009356573969,0.0,25.09,1.0003832886163282,2,30,0.02843232243699047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2014,1,20,2018,12,19
4.286561234846182e-06,0.0,10.418571428571429,1.0003832886163282,1,1,0.03552947432197172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,4,4,2018,9,10
2.6378838368284194e-06,0.0,2.99,1.0003832886163282,3,1,0.05993235694875131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,10,23,2019,6,27
2.407069001105933e-05,0.0,5.39,0.8371023380605596,1,1,0.03916445748790171,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,4,4,2016,2,8
